Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementPropertyValue(response, ""error"", method_now_allowed)",,,,2022-07-02 20:31:52,2022-07-02 20:31:52,0.016s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC002_Register (With empty body value),,,,2022-07-02 20:31:53,2022-07-02 20:31:53,0.704s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TCC002_Register (With empty body value)""))",,,,2022-07-02 20:31:53,2022-07-02 20:31:53,0.347s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:53,2022-07-02 20:31:53,0.006s,PASSED
"verifyElementPropertyValue(response, ""status"", ""false"")",,,,2022-07-02 20:31:53,2022-07-02 20:31:53,0.031s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC001_Register/TCC001_Register (With valid body value),,,,2022-07-02 20:31:53,2022-07-02 20:31:55,1.365s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC001_Register/TCC001_Register (With valid body value)""))",,,,2022-07-02 20:31:54,2022-07-02 20:31:55,1.041s,PASSED
"verifyResponseStatusCode(response, response_200)",,,,2022-07-02 20:31:55,2022-07-02 20:31:55,0.025s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC006_Login (With invalid password),,,,2022-07-02 20:31:55,2022-07-02 20:31:56,1.476s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC006_Login (With invalid password)""))",,,,2022-07-02 20:31:55,2022-07-02 20:31:56,1.057s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:56,2022-07-02 20:31:56,0.003s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", password_doesnt_match)",,,,2022-07-02 20:31:56,2022-07-02 20:31:56,0.019s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC005_Login (With unregistered email),,,,2022-07-02 20:31:56,2022-07-02 20:31:57,1.158s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC005_Login (With unregistered email)""))",,,,2022-07-02 20:31:56,2022-07-02 20:31:57,0.748s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-02 20:31:57,2022-07-02 20:31:57,0.008s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", user_not_found)",,,,2022-07-02 20:31:57,2022-07-02 20:31:57,0.037s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC004_Login (With invalid email format),,,,2022-07-02 20:31:57,2022-07-02 20:31:58,0.935s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC002_Login/TCC004_Login (With invalid email format)""))",,,,2022-07-02 20:31:58,2022-07-02 20:31:58,0.633s,PASSED
"verifyResponseStatusCode(response, response_400, STOP_ON_FAILURE)",,,,2022-07-02 20:31:58,2022-07-02 20:31:58,0.003s,PASSED
"verifyElementPropertyValue(response, ""email"", invalid_email_format)",,,,2022-07-02 20:31:58,2022-07-02 20:31:58,0.021s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC002_Login/TCC003_Login (With invalid method),,,,2022-07-02 20:31:58,2022-07-02 20:31:59,0.851s,PASSED
