Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyResponseStatusCode(response, response_405, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:45,2022-07-16 01:12:45,0.006s,PASSED
"verifyElementPropertyValue(response, ""error"", method_now_allowed)",,,,2022-07-16 01:12:45,2022-07-16 01:12:45,0.027s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC004_Update User By Id (With invalid id),,,,2022-07-16 01:12:45,2022-07-16 01:12:47,1.914s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC004_Update User By Id (With invalid id)""))",,,,2022-07-16 01:12:46,2022-07-16 01:12:47,1.483s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:47,2022-07-16 01:12:47,0.005s,PASSED
"verifyElementPropertyValue(response, ""errors.message.message"", user_not_found)",,,,2022-07-16 01:12:47,2022-07-16 01:12:47,0.035s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC005_Update User By Id (With invalid email format),,,,2022-07-16 01:12:47,2022-07-16 01:12:49,2.075s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC005_Update User By Id (With invalid email format)""))",,,,2022-07-16 01:12:48,2022-07-16 01:12:49,1.731s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:49,2022-07-16 01:12:49,0.005s,PASSED
"verifyElementPropertyValue(response, ""errors.message.email"", invalid_email_format)",,,,2022-07-16 01:12:49,2022-07-16 01:12:49,0.025s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC006_Update User By Id (With registered email),,,,2022-07-16 01:12:49,2022-07-16 01:12:52,2.661s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC006_Update User By Id (With registered email)""))",,,,2022-07-16 01:12:50,2022-07-16 01:12:52,2.257s,PASSED
"verifyResponseStatusCode(response, response_500, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:52,2022-07-16 01:12:52,0.004s,PASSED
"verifyElementPropertyValue(response, ""error"", internal_server_error)",,,,2022-07-16 01:12:52,2022-07-16 01:12:52,0.025s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC007_Update User By Id (With invalid token),,,,2022-07-16 01:12:52,2022-07-16 01:12:53,1.100s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TC007_Update User By Id (With invalid token)""))",,,,2022-07-16 01:12:52,2022-07-16 01:12:53,0.761s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:53,2022-07-16 01:12:53,0.004s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:12:53,2022-07-16 01:12:53,0.039s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC001_Get User By Id (With valid id and token),,,,2022-07-16 01:12:53,2022-07-16 01:12:55,1.844s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC001_Get User By Id (With valid id and token)""))",,,,2022-07-16 01:12:54,2022-07-16 01:12:55,1.492s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:55,2022-07-16 01:12:55,0.008s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:12:55,2022-07-16 01:12:55,0.034s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC002_Get User By Id (Invalid id),,,,2022-07-16 01:12:55,2022-07-16 01:12:57,1.890s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC002_Get User By Id (Invalid id)""))",,,,2022-07-16 01:12:55,2022-07-16 01:12:57,1.535s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:57,2022-07-16 01:12:57,0.008s,PASSED
"verifyElementPropertyValue(response, ""errors.message.message"", ""Data not found"")",,,,2022-07-16 01:12:57,2022-07-16 01:12:57,0.036s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC003_Get User By Id (Invalid token),,,,2022-07-16 01:12:57,2022-07-16 01:12:58,0.954s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TC003_Get User By Id (Invalid token)""))",,,,2022-07-16 01:12:57,2022-07-16 01:12:58,0.601s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:12:58,2022-07-16 01:12:58,0.009s,PASSED
"verifyElementPropertyValue(response, ""errors.message"", ""access denied"")",,,,2022-07-16 01:12:58,2022-07-16 01:12:58,0.045s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class),,,,2022-07-16 01:12:58,2022-07-16 01:13:05,6.826s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC001_Get User Class by User Id (With valid id and active class)""))",,,,2022-07-16 01:12:58,2022-07-16 01:13:05,6.496s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:05,2022-07-16 01:13:05,0.007s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:05,2022-07-16 01:13:05,0.033s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class),,,,2022-07-16 01:13:05,2022-07-16 01:13:07,1.825s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TC002_Get User Class by User Id (With valid id and inactive class)""))",,,,2022-07-16 01:13:05,2022-07-16 01:13:07,1.474s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-07-16 01:13:07,2022-07-16 01:13:07,0.006s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-07-16 01:13:07,2022-07-16 01:13:07,0.052s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class),,,,2022-07-16 01:13:07,2022-07-16 01:13:09,2.015s,PASSED
