Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/01_API/01_User/SC003_Update User By Id/TCC005_Update User By Id (With invalid email format),,,,2022-06-27 19:35:12,2022-06-27 19:35:13,1.445s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TCC005_Update User By Id (With invalid email format)""))",,,,2022-06-27 19:35:12,2022-06-27 19:35:13,0.787s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:13,2022-06-27 19:35:13,0.009s,PASSED
"verifyElementPropertyValue(response, ""errors.message.email"", invalid_email_format)",,,,2022-06-27 19:35:13,2022-06-27 19:35:13,0.054s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC006_Update User By Id (With registered email),,,,2022-06-27 19:35:13,2022-06-27 19:35:14,1.281s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TCC006_Update User By Id (With registered email)""))",,,,2022-06-27 19:35:14,2022-06-27 19:35:14,0.712s,PASSED
"verifyResponseStatusCode(response, response_500, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:14,2022-06-27 19:35:14,0.013s,FAILED
"verifyElementPropertyValue(response, ""error"", internal_server_error)",,,,2022-06-27 19:35:14,2022-06-27 19:35:14,0.076s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC003_Update User By Id/TCC007_Update User By Id (With invalid token),,,,2022-06-27 19:35:14,2022-06-27 19:35:16,1.226s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC003_Update User By Id/TCC007_Update User By Id (With invalid token)""))",,,,2022-06-27 19:35:15,2022-06-27 19:35:16,0.659s,PASSED
"verifyResponseStatusCode(response, response_401, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:16,2022-06-27 19:35:16,0.012s,FAILED
"verifyElementPropertyValue(response, """", """")",,,,2022-06-27 19:35:16,2022-06-27 19:35:16,0.027s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC001_Get User By Id (With valid id and token),,,,2022-06-27 19:35:16,2022-06-27 19:35:17,1.227s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TCC001_Get User By Id (With valid id and token)""))",,,,2022-06-27 19:35:16,2022-06-27 19:35:17,0.726s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:17,2022-06-27 19:35:17,0.012s,FAILED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 19:35:17,2022-06-27 19:35:17,0.049s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC002_Get User By Id (Invalid id),,,,2022-06-27 19:35:17,2022-06-27 19:35:18,1.328s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TCC002_Get User By Id (Invalid id)""))",,,,2022-06-27 19:35:17,2022-06-27 19:35:18,0.745s,PASSED
"verifyResponseStatusCode(response, response_400, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:18,2022-06-27 19:35:18,0.003s,PASSED
"verifyElementPropertyValue(response, ""errors.message.message"", ""Data not found"")",,,,2022-06-27 19:35:18,2022-06-27 19:35:18,0.040s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC004_Get User By Id/TCC003_Get User By Id (Invalid token),,,,2022-06-27 19:35:18,2022-06-27 19:35:21,2.350s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC004_Get User By Id/TCC003_Get User By Id (Invalid token)""))",,,,2022-06-27 19:35:19,2022-06-27 19:35:21,1.652s,PASSED
"verifyResponseStatusCode(response, response_401, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:21,2022-06-27 19:35:21,0.009s,FAILED
"verifyElementPropertyValue(response, """", """")",,,,2022-06-27 19:35:21,2022-06-27 19:35:21,0.023s,FAILED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class),,,,2022-06-27 19:35:21,2022-06-27 19:35:22,1.286s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC001_Get User Class by User Id (With valid id and active class)""))",,,,2022-06-27 19:35:21,2022-06-27 19:35:22,0.760s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:22,2022-06-27 19:35:22,0.007s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 19:35:22,2022-06-27 19:35:22,0.046s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class),,,,2022-06-27 19:35:22,2022-06-27 19:35:23,0.927s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC002_Get User Class by User Id (With valid id and inactive class)""))",,,,2022-06-27 19:35:22,2022-06-27 19:35:23,0.446s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:23,2022-06-27 19:35:23,0.008s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 19:35:23,2022-06-27 19:35:23,0.062s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class),,,,2022-06-27 19:35:23,2022-06-27 19:35:24,1.103s,PASSED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC003_Get User Class by User Id (With valid id and will_end class)""))",,,,2022-06-27 19:35:23,2022-06-27 19:35:24,0.424s,PASSED
"verifyResponseStatusCode(response, response_200, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:24,2022-06-27 19:35:24,0.011s,PASSED
"verifyElementPropertyValue(response, ""status"", ""true"")",,,,2022-06-27 19:35:24,2022-06-27 19:35:24,0.052s,PASSED
,,,,,,,
Test Cases/01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token),,,,2022-06-27 19:35:24,2022-06-27 19:35:25,1.287s,FAILED
"response = sendRequest(findTestObject(""01_API/01_User/SC005_Get User Class By User Id/TCC004_Get User Class by User Id (With invalid token)""))",,,,2022-06-27 19:35:24,2022-06-27 19:35:25,0.690s,PASSED
"verifyResponseStatusCode(response, response_403, CONTINUE_ON_FAILURE)",,,,2022-06-27 19:35:25,2022-06-27 19:35:25,0.010s,FAILED
"verifyElementPropertyValue(response, ""error"", ""Forbidden"")",,,,2022-06-27 19:35:25,2022-06-27 19:35:25,0.054s,FAILED
